Date,Open,High,Low,Close,Adj Close,Volume,daily_return,normalized_close,date,avg_textblob_polarity,avg_vader_sentiment,textblob_polarity_z,vader_sentiment_z,Movement
2018-01-19,23.0,23.37266731262207,22.84000015258789,23.334667205810547,23.334667205810547,73324500,0.015816873268893028,-0.4892318337542442,2018-01-19,0.24277006230971473,0.36708618784530384,1.4644859242620396,1.0743724930456724,1
2018-01-22,23.293333053588867,23.85533332824707,23.280000686645508,23.437332153320312,23.437332153320312,93156000,0.004399674810198428,-0.4882222157803668,2018-01-22,0.2847310267854143,0.43885066695011776,2.287268866935324,2.007415692305424,1
2018-01-23,24.0,24.03333282470703,23.399999618530273,23.519332885742188,23.519332885742188,81981000,0.0034987229726255453,-0.4874158118875837,2018-01-23,0.20171735630401091,0.3106207729468599,0.6595123810148289,0.34023950662176206,1
2018-01-24,23.6386661529541,23.649999618530273,22.90133285522461,23.05933380126953,23.05933380126953,79312500,-0.019558338950656062,-0.4919394916333567,2018-01-24,0.2303807234021384,0.31173578680203046,1.2215521201533261,0.3547363176851825,-1
2018-01-25,23.218000411987305,23.280000686645508,22.426666259765625,22.50933265686035,22.50933265686035,101104500,-0.02385156263182675,-0.4973482611746441,2018-01-25,0.20578274574338806,0.2860979848866499,0.7392277337918306,0.02140739201741642,-1
2018-01-26,22.766666412353516,22.933332443237305,22.38066673278809,22.856666564941406,22.856666564941406,68091000,0.015430662178036458,-0.4939325427133613,2018-01-26,0.21620701180526822,0.2847992924528302,0.943629811121823,0.004522490762356982,1
2018-01-29,22.656667709350582,23.38999938964844,22.552000045776367,23.302000045776367,23.302000045776367,71206500,0.019483745784611983,-0.48955308606796993,2018-01-29,0.28084331705214144,0.42171452889224204,2.2110375101357382,1.7846208322866515,1
2018-01-30,23.00933265686035,23.218000411987305,22.81133270263672,23.05466651916504,23.05466651916504,70765500,-0.010614261699658623,-0.49198539018019427,2018-01-30,0.16042012864374094,0.2154566866267465,-0.15025581481020303,-0.8970328133663261,-1
2018-01-31,23.167333602905273,23.746000289916992,23.012666702270508,23.62066650390625,23.62066650390625,93211500,0.024550343604870628,-0.48641928634758147,2018-01-31,0.17215352607162954,0.27956180371352785,0.07981609568804526,-0.06357252379586599,1
2018-02-01,23.399999618530273,23.977333068847656,23.242000579833984,23.28333282470703,23.28333282470703,62965500,-0.014281293846785892,-0.48973666149825157,2018-02-01,0.2272711100338705,0.34450749999999997,1.160577905911865,0.7808165248974074,-1
2018-02-02,23.229333877563477,23.463333129882812,22.700666427612305,22.916667938232425,22.916667938232425,55572000,-0.015747955382294787,-0.493342482849685,2018-02-02,0.1414568405711299,0.40911370967741933,-0.5220935491925941,1.6207917511012317,-1
2018-02-05,22.531333923339844,22.96466636657715,22.200000762939453,22.208667755126953,22.208667755126953,66961500,-0.0308945517303717,-0.5003050316816886,2018-02-05,0.2559924582566239,0.3885495979565609,1.723754556008805,1.3534282193191465,-1
2018-02-06,21.680667877197266,22.4146671295166,21.566667556762695,22.264667510986328,22.264667510986328,76326000,0.002521527021648984,-0.49975432414791227,2018-02-06,0.24191142298105694,0.44976283964791425,1.4476494715647428,2.1492898987628632,1
2018-02-07,22.59933280944824,23.066667556762695,22.37733268737793,23.0,23.0,104538000,0.03302687941110416,-0.4925229865230268,2018-02-07,0.22493516749260323,0.3602390796460177,1.1147740569766804,0.985350071094991,1
2018-02-09,21.32866668701172,21.398666381835938,19.65066719055176,20.69466781616211,20.69466781616211,194005500,-0.015258637910555595,-0.5151938675298042,2018-02-09,0.20564740819592525,0.30696475300400533,0.7365739953244957,0.2927058996536642,-1
2018-02-12,21.07533264160156,21.205333709716797,20.416667938232425,21.048667907714844,21.048667907714844,93417000,0.017105860055229627,-0.5117125931138023,2018-02-12,0.25178146508640314,0.38121170463442255,1.6411841624188805,1.258024872893192,1
2018-02-13,21.001333236694336,21.61266708374023,20.833999633789062,21.577333450317383,21.577333450317383,68403000,0.025116342037434514,-0.5065136401417528,2018-02-13,0.24125945208136731,0.4098050314465409,1.4348654342556233,1.6297799453057351,1
2018-02-14,21.389333724975582,21.744667053222656,21.23466682434082,21.487333297729492,21.487333297729492,59260500,-0.004171050736881843,-0.5073987111801986,2018-02-14,0.2109039631374945,0.3619930885529158,0.8396460718887231,1.0081547524977785,-1
2018-02-15,21.63333320617676,22.274667739868164,21.49333381652832,22.271333694458008,22.271333694458008,88693500,0.036486630791516594,-0.49968876819319336,2018-02-15,0.2480137336258409,0.3139032786885246,1.5673053749062766,0.3829168826299975,1
2018-02-16,22.166667938232425,22.874666213989254,22.10933303833008,22.36599922180176,22.36599922180176,84639000,0.004250554934988493,-0.4987578173649786,2018-02-16,0.2080578874373416,0.23774149659863947,0.7838393818161237,-0.6072976874316368,1
2018-02-20,22.29800033569336,22.722667694091797,22.100000381469727,22.31800079345703,22.31800079345703,60141000,-0.002146044443118056,-0.4992298389960236,2018-02-20,0.23673589959678112,0.36107272727272727,1.3461662856276098,0.9961887096301408,-1
2018-02-21,22.402000427246097,22.645999908447266,22.211332321166992,22.219999313354492,22.219999313354492,48294000,-0.004391140631703427,-0.5001935959372007,2018-02-21,0.21540546834543386,0.3248924932975871,0.9279129110266175,0.5257927466241658,-1
2018-02-22,22.368667602539062,23.16266632080078,22.316667556762695,23.07799911499023,23.07799911499023,104547000,0.03861385365210479,-0.4917559349601437,2018-02-22,0.22858824886375909,0.3981395408163265,1.1864047517888845,1.478111503838294,1
2018-02-23,23.18866729736328,23.666000366210938,23.13999938964844,23.469999313354492,23.469999313354492,87261000,0.016985883239315935,-0.4879009634666411,2018-02-23,0.2229438232079635,0.359972850678733,1.0757271920901412,0.9818887051034938,1
2018-02-26,23.566667556762695,23.933332443237305,23.49066734313965,23.82799911499023,23.82799911499023,65100000,0.015253507120131626,-0.48438035547780794,2018-02-26,0.25315957586845184,0.3829481156722815,1.668206564280984,1.2806007562578239,1
2018-02-27,23.75,23.999332427978516,23.333999633789062,23.39933204650879,23.39933204650879,71961000,-0.017990057260484194,-0.48859591285786763,2018-02-27,0.25174855200249185,0.39786561604584525,1.640538792981563,1.474550081148483,-1
2018-02-28,23.504667282104492,23.682666778564453,22.814666748046875,22.87066650390625,22.87066650390625,91045500,-0.022593189478732012,-0.4937948658299172,2018-02-28,0.17971187021846569,0.3518532663316583,0.2280223325221085,0.8763222319630818,-1
2018-03-01,23.000667572021484,23.244667053222656,22.004667282104492,22.062000274658203,22.062000274658203,103284000,-0.03535822749677753,-0.5017473752279168,2018-03-01,0.18552377693694488,0.33219338422391853,0.341983910196098,0.6207150077807133,-1
2018-03-02,21.798667907714844,22.347999572753903,21.531333923339844,22.341333389282227,22.341333389282227,76392000,0.012661277814635996,-0.499000383775973,2018-03-02,0.24589719149484773,0.357781875,1.5258035937963823,0.9534028165095053,1
2018-03-05,22.159332275390625,22.516666412353516,21.952667236328125,22.22333335876465,22.22333335876465,57357000,-0.0052816914935877035,-0.500160808581307,2018-03-05,0.2534386536371012,0.38089365038501005,1.6736788033153611,1.2538897024284754,-1
2018-03-06,22.25,22.42466735839844,21.802000045776367,21.8799991607666,21.8799991607666,64285500,-0.015449266428910424,-0.5035371934697583,2018-03-06,0.19776421310187955,0.30869571788413097,0.5819979854974865,0.315210975001593,-1
2018-03-07,21.695999145507812,22.166667938232425,21.44933319091797,22.15333366394043,22.15333366394043,75109500,0.012492436638843696,-0.5008491929985273,2018-03-07,0.2508227436318271,0.3968288265306123,1.6223852699373478,1.4610703009240764,1
2018-03-08,22.19066619873047,22.219999313354492,21.751333236694336,21.940000534057617,21.940000534057617,53493000,-0.009629843215428147,-0.5029471336060821,2018-03-08,0.2333428886257483,0.3318570159857904,1.2796351277728886,0.6163417286745689,-1
2018-03-09,21.606666564941406,21.89933204650879,21.4913330078125,21.81133270263672,21.81133270263672,82602000,-0.005864531827206032,-0.5042124666960349,2018-03-09,0.22254656143111007,0.3457576388888889,1.0679375662353694,0.7970701590484244,-1
2018-03-12,21.90733337402344,23.1473331451416,21.766666412353516,23.034000396728516,23.034000396728516,123960000,0.05605653312252623,-0.4921886230183573,2018-03-12,0.25427609768784054,0.38049575628339166,1.6900996527643906,1.248716497102225,1
2018-03-13,21.90733337402344,23.1473331451416,21.766666412353516,22.78933334350586,22.78933334350586,89487000,-0.010621995702379428,-0.49459470474869405,2018-03-13,0.2035826790578675,0.27927562814070356,0.6960881786312628,-0.06729322483555421,-1
2018-03-14,22.450666427612305,22.65399932861328,21.59533309936523,21.775333404541016,21.775333404541016,119511000,-0.044494497652946774,-0.5045664876085858,2018-03-14,0.19193095254531542,0.2863888888888889,0.46761769548081317,0.02518956955583538,-1
2018-03-15,21.958667755126953,22.190000534057617,21.406667709350582,21.706666946411133,21.706666946411133,98472000,-0.003153405592199232,-0.5052417608348624,2018-03-15,0.24022424027002903,0.329551871657754,1.4145666963437165,0.5863714806435721,-1
2018-03-16,21.528667449951172,21.82666778564453,21.271333694458008,21.42333221435547,21.42333221435547,91759500,-0.01305288982206032,-0.5080281046167062,2018-03-16,0.18908230476490182,0.2819105617977528,0.4117605713013683,-0.033035233139972905,-1
2018-03-19,21.100000381469727,21.38333320617676,20.64466667175293,20.90399932861328,20.90399932861328,112264500,-0.024241461624452176,-0.5131352792521493,2018-03-19,0.25300267107884405,0.38127163473322057,1.6651299289813406,1.2588040518381514,-1
2018-03-20,20.9913330078125,21.083332061767575,20.583999633789062,20.703332901000977,20.703332901000977,71464500,-0.00959942757640797,-0.5151086541672039,2018-03-20,0.151557639009222,0.24640289855072464,-0.3240341202427167,-0.4946867929019766,-1
2018-03-21,20.683332443237305,21.496000289916992,20.679332733154297,21.10199928283691,21.10199928283691,89376000,0.0192561450729829,-0.5111881267189823,2018-03-21,0.17099341941110627,0.26931211340206185,0.05706838281044942,-0.1968334902088502,1
2018-03-22,20.926000595092773,21.254667282104492,20.545333862304688,20.606666564941406,20.606666564941406,74097000,-0.02347326010471329,-0.5160592811603686,2018-03-22,0.20157109098580606,0.33122513661202185,0.6566443676021885,0.6081263725568691,-1
2018-03-23,20.75,20.75,20.030000686645508,20.1026668548584,20.1026668548584,99823500,-0.024458090225057294,-0.5210156677214237,2018-03-23,0.1263390482731034,0.2833311811023622,-0.8185276705030617,-0.014565104220525217,-1
2018-03-26,20.48933219909668,20.506000518798828,19.423999786376953,20.278667449951172,20.278667449951172,125628000,0.00875508689287341,-0.5192848592173636,2018-03-26,0.24310234082065596,0.3704565631685315,1.471001339110944,1.1181923021422804,1
2018-03-29,17.099332809448242,18.06399917602539,16.547332763671875,17.742000579833984,17.742000579833984,227560500,0.032392000767142104,-0.5442307100450399,2018-03-29,-0.021853576015698855,-0.12761844827586205,-3.724332268141172,-5.357511387849958,-1
2018-04-02,17.083999633789062,17.35533332824707,16.305999755859375,16.832000732421875,16.832000732421875,241710000,-0.05129071230255955,-0.5531797449830418,2018-04-02,0.23634918492406815,0.3517395603558699,1.3385834704953696,0.8748438879585274,-1
2018-04-03,17.988000869750977,18.22333335876465,16.965999603271484,17.8353328704834,17.8353328704834,282666000,0.05960860827013281,-0.5433128704077689,2018-04-03,0.12848490934596005,0.13095552407932012,-0.7764509949510611,-1.9956715275032515,1
2018-04-05,19.28933334350586,20.417333602905273,19.213333129882812,20.381332397460938,20.381332397460938,286816500,0.06544916484533281,-0.5182752412434861,2018-04-05,0.19369843747030974,0.24399763779527558,0.5022750601502951,-0.5259587009310223,1
2018-04-06,20.066667556762695,20.618667602539062,19.700000762939453,19.953332901000977,19.953332901000977,202804500,-0.020999583742291605,-0.5224842336495396,2018-04-06,0.22855430355826134,0.30833878627968336,1.1857391422468648,0.3105703420549745,-1
2018-04-09,20.024667739868164,20.63333320617676,19.28066635131836,19.310667037963867,19.310667037963867,153747000,-0.03220844689083846,-0.5288042778540918,2018-04-09,0.2327659237360889,0.35008997650017876,1.2683218303865031,0.8533968849653982,-1
2018-04-10,19.931333541870117,20.47333335876465,19.57866668701172,20.31333351135254,20.31333351135254,164847000,0.05192293313418306,-0.5189439494957565,2018-04-10,0.21948594584902278,0.33670123076923075,1.007924115007864,0.6793236065593254,1
2018-04-11,20.049333572387695,20.59866714477539,19.977333068847656,20.062000274658203,20.062000274658203,112243500,-0.012372820864378187,-0.5214155871808122,2018-04-11,0.20987987629654298,0.3258920512820513,0.8195654756708016,0.5387884624895026,-1
2018-04-12,20.15466690063477,20.26333236694336,19.57866668701172,19.60533332824707,19.60533332824707,114132000,-0.022762782382571456,-0.52590649832776,2018-04-12,0.18493797763273612,0.15468009592326137,0.330497385008814,-1.6872173912723107,-1
2018-04-13,20.239999771118164,20.26333236694336,19.73200035095215,20.022666931152344,20.022666931152344,109908000,0.021286738456213206,-0.5218023954492569,2018-04-13,0.18703848437216944,0.2585843636363636,0.3716847394409764,-0.336309928791036,1
2018-04-16,19.933332443237305,19.977333068847656,19.267332077026367,19.413999557495117,19.413999557495117,95077500,-0.030398916175858104,-0.527788094906208,2018-04-16,0.2331800355157959,0.34885687709378843,1.2764418560570363,0.83736478901075,-1
2018-04-17,19.257999420166016,19.47800064086914,18.833999633789062,19.179332733154297,19.179332733154297,105000000,-0.012087505392479714,-0.5300958333259321,2018-04-17,0.04726262131044068,0.1493253434065934,-2.3690815265782206,-1.7568370064596375,-1
2018-04-18,19.405332565307617,20.016000747680664,19.21066665649414,19.55666732788086,19.55666732788086,98365500,0.019674020987929586,-0.5263850849328112,2018-04-18,0.16129880642278183,0.27227426229508195,-0.13302644227946522,-0.15832122182339192,1
2018-04-19,19.405332565307617,20.067333221435547,19.23666763305664,20.005332946777344,20.005332946777344,91359000,0.02294182395058919,-0.5219728596885946,2018-04-19,0.16170975685751432,0.3195479069767442,-0.1249684051917362,0.4563053068527998,1
2018-04-20,19.67799949645996,19.998666763305664,19.316667556762695,19.34933280944824,19.34933280944824,84418500,-0.032791263163394646,-0.5284240345596533,2018-04-20,0.17382154330733993,0.29041988472622476,0.11252306862767694,0.0775984116346221,-1
2018-04-23,19.41933250427246,19.441333770751953,18.82200050354004,18.891332626342773,18.891332626342773,73401000,-0.023670076256160355,-0.532928056897545,2018-04-23,0.23047977467829397,0.3464941057725899,1.2234943467319843,0.8066453057768445,-1
2018-04-24,19.0,19.139333724975582,18.56399917602539,18.8973331451416,18.8973331451416,85279500,0.0003176334310297513,-0.5328690471597636,2018-04-24,0.20019788400339977,0.3463054441260745,0.6297181208869095,0.8041924284141422,1
2018-04-25,18.899999618530273,19.01066780090332,18.483333587646484,18.71266746520996,18.71266746520996,60204000,-0.009772049765610302,-0.5346850690264241,2018-04-25,0.1389594548408262,0.27362524271844657,-0.5710630236992996,-0.14075650022188216,-1
2018-04-26,18.583332061767575,19.05266761779785,18.433332443237305,19.031999588012695,19.031999588012695,65340000,0.017065024181957433,-0.531544723089098,2018-04-26,0.11004983553772617,0.2584572115384615,-1.1379313485573754,-0.33796309205089725,1
2018-04-27,19.024667739868164,19.631332397460938,18.92200088500977,19.60533332824707,19.60533332824707,65469000,0.030124724287798443,-0.52590649832776,2018-04-27,0.17488772250677012,0.31633390313390314,0.1334290242005582,0.4145185557279472,1
2018-04-30,19.573999404907227,19.915332794189453,19.5,19.593332290649418,19.593332290649418,63423000,-0.0006121312704416848,-0.5260245178033227,2018-04-30,0.22413336733059885,0.3401612302005535,1.0990521233897648,0.7243086601555933,-1
2018-05-01,19.567333221435547,20.05466651916504,19.54800033569336,19.994667053222656,19.994667053222656,69384000,0.020483231571832627,-0.522077749216145,2018-05-01,0.15681027468168274,0.25586695402298854,-0.22103889386080794,-0.37164022855757617,1
2018-05-02,19.90466690063477,20.456666946411133,19.85199928283691,20.07666778564453,20.07666778564453,134556000,0.0041011301765416786,-0.521271345323362,2018-05-02,0.15750893538549232,0.233461743772242,-0.20733934912933394,-0.6629407342285166,1
2018-05-03,18.586000442504883,19.202667236328125,18.34866714477539,18.963333129882812,18.963333129882812,260281500,-0.055454155423032336,-0.5322199963153745,2018-05-03,0.022350474563075252,0.03110333041191937,-2.857566232905131,-3.293896100365599,-1
2018-05-04,18.86666679382324,19.790666580200195,18.634666442871097,19.606000900268555,19.606000900268555,128541000,0.03389002165305066,-0.5258999333537538,2018-05-04,0.10536841900502891,0.17510464396284828,-1.229725941908123,-1.4216683914884842,1
2018-05-07,19.833332061767575,20.3973331451416,19.67799949645996,20.184667587280273,20.184667587280273,130173000,0.029514774071228045,-0.5202092638286407,2018-05-07,0.22060515596844343,0.33500994212532625,1.0298699164695995,0.6573343803172516,1
2018-05-08,20.053333282470703,20.516666412353516,19.933332443237305,20.131332397460938,20.131332397460938,88950000,-0.002642361564227369,-0.520733767737598,2018-05-08,0.18053340359842746,0.1534350220264317,0.2441312008552167,-1.7034051731179236,-1
2018-05-09,20.027332305908203,20.46733283996582,20.003332138061523,20.456666946411133,20.456666946411133,85911000,0.016160606885176954,-0.517534393305422,2018-05-09,0.14940709597383994,0.18753402597402596,-0.3662026010940542,-1.2600682447140208,1
2018-05-10,20.5,20.86599922180176,20.27400016784668,20.334667205810547,20.334667205810547,84774000,-0.0059638132116135445,-0.5187341516835873,2018-05-10,0.17627152505969373,0.22577186147186148,0.16056303198135316,-0.762920452230771,-1
2018-05-11,20.51333236694336,20.59199905395508,19.93866729736328,20.070667266845703,20.070667266845703,70194000,-0.012982751883414467,-0.5213303550611432,2018-05-11,0.16580678766835016,0.2730985,-0.04463261908951675,-0.14760492603555436,-1
2018-05-14,20.221332550048828,20.32933235168457,19.441333770751953,19.46466636657715,19.46466636657715,109302000,-0.030193360898847388,-0.527289832136207,2018-05-14,0.2183548486409259,0.33085580795438196,0.9857452280123937,0.6033245597854097,-1
2018-05-15,19.000667572021484,19.13066673278809,18.700000762939453,18.94533348083496,18.94533348083496,142788000,-0.02668080078854762,-0.53239700677165,2018-05-15,0.133693398159617,0.18382632398753895,-0.6743214131712297,-1.308273793845381,-1
2018-05-16,18.92200088500977,19.253999710083008,18.770666122436523,19.09866714477539,19.09866714477539,85110000,0.008093479277920368,-0.5308891072707028,2018-05-16,0.1622164417778453,0.29689583333333336,-0.11503317813089166,0.1617952159867214,1
2018-05-17,19.059999465942383,19.279333114624023,18.931333541870117,18.96933364868164,18.96933364868164,66309000,-0.006771859790704271,-0.5321609865775933,2018-05-17,0.17770749537478323,0.27435344036697246,0.18871996059830717,-0.1312888656462632,-1
2018-05-18,18.976667404174805,18.976667404174805,18.266666412353516,18.454666137695312,18.454666137695312,108778500,-0.027131554566867888,-0.5372222814232673,2018-05-18,0.1786723952805117,0.30279414893617024,0.20764000196866753,0.23848194637149567,-1
2018-05-21,18.755332946777344,19.432666778564453,18.753332138061523,18.965999603271484,18.965999603271484,137739000,0.027707543542699442,-0.532193773933487,2018-05-21,0.2160263960497808,0.3277494774738849,0.9400882442238753,0.5629377198663464,1
2018-05-22,19.18400001525879,19.200000762939453,18.22800064086914,18.333999633789062,18.333999633789062,134187000,-0.033322787235185114,-0.5384089286104888,2018-05-22,0.1986588867040453,0.32439422382671484,0.5995410088364362,0.5193145146771725,-1
2018-05-23,18.517332077026367,18.660667419433594,18.266666412353516,18.60466766357422,18.60466766357422,89776500,0.014763174167753412,-0.5357471505211453,2018-05-23,0.12305790318833487,0.16832332761578045,-0.8828653291321258,-1.5098354231256745,1
2018-05-24,18.559999465942383,18.74066734313965,18.326000213623047,18.523332595825195,18.523332595825195,62650500,-0.004371756014124761,-0.5365470081969907,2018-05-24,0.11304624705100896,0.12999833333333333,-1.0791768296094926,-2.008116407297236,-1
2018-05-25,18.5086669921875,18.642667770385746,18.374000549316406,18.59000015258789,18.59000015258789,58126500,0.003599112439287566,-0.5358913923785956,2018-05-25,0.1559845806550352,0.1734989898989899,-0.23722934537881932,-1.4425442429310726,1
2018-05-29,18.567333221435547,19.100000381469727,18.40999984741211,18.917333602905273,18.917333602905273,84999000,0.017608039140968756,-0.5326723605385382,2018-05-29,0.16253127006507612,0.21496622691292877,-0.10885993240498444,-0.9034095070481704,1
2018-05-30,18.88599967956543,19.667333602905273,18.773332595825195,19.447999954223633,19.447999954223633,112345500,0.028051857754248344,-0.5274537314015386,2018-05-30,0.16438831928686784,0.23812580101180436,-0.0724463646405973,-0.6023011679331074,1
2018-05-31,19.1473331451416,19.357999801635746,18.86199951171875,18.98200035095215,18.98200035095215,88795500,-0.023961312441811322,-0.532036420885093,2018-05-31,0.15058861348663902,0.24056100519930673,-0.34303505792273786,-0.570639951488696,-1
2018-06-01,19.05733299255371,19.463333129882812,18.922666549682617,19.454666137695312,19.454666137695312,81366000,0.024900736382056587,-0.5273881754468197,2018-06-01,0.17894383765267716,0.2458424036281179,0.2129625239013043,-0.5019740467395475,1
2018-06-04,19.62266731262207,19.933332443237305,19.56999969482422,19.78266716003418,19.78266716003418,71967000,0.016859761047419486,-0.5241625786327561,2018-06-04,0.21428365434425095,0.324757908860557,0.9059160518848335,0.5240429520842547,1
2018-06-05,19.84666633605957,19.85333251953125,19.11599922180176,19.408666610717773,19.408666610717773,89928000,-0.018905466401010762,-0.5278405396699832,2018-06-05,0.15846289056952986,0.262872885032538,-0.18863391508347466,-0.28055287776114823,-1
2018-06-07,21.07666778564453,22.0,20.905332565307617,21.07266616821289,21.07266616821289,215179500,-0.01067291441269691,-0.5114765916768143,2018-06-07,0.18936556203213986,0.2958379530916844,0.41731476317430966,0.14804122546920936,1
2018-06-08,21.266666412353516,21.631999969482425,21.143333435058594,21.17733383178711,21.17733383178711,123078000,0.004966987221204366,-0.5104472787809182,2018-06-08,0.23075992830557382,0.338677807486631,1.2289876815190672,0.7050219950516592,1
2018-06-11,21.500667572021484,22.310667037963867,21.5,22.13999938964844,22.13999938964844,197752500,0.0454573538627594,-0.5009803236650338,2018-06-11,0.21430640954129868,0.3255475155264658,0.9063622424865504,0.5343089937096719,1
2018-06-12,22.979999542236328,23.6646671295166,22.53333282470703,22.851333618164062,22.851333618164062,335211000,0.03212891816285257,-0.49398498747713643,2018-06-12,0.1704005183880972,0.29979817351598176,0.04544260503053404,0.19952988365431884,1
2018-06-13,23.11400032043457,23.14666748046875,22.65333366394043,22.985332489013672,22.985332489013672,142047000,0.005863940944921264,-0.49266722838047705,2018-06-13,0.15950769284436075,0.29045789473684214,-0.16814712454044647,0.07809259737041672,1
2018-06-14,23.17533302307129,23.916667938232425,23.106666564941406,23.847999572753903,23.847999572753903,164715000,0.037531198826580514,-0.48418366885658254,2018-06-14,0.237470587402157,0.30371658456486045,1.3605722603711936,0.2504749588038337,1
2018-06-15,23.589332580566406,24.31133270263672,23.416667938232425,23.878000259399418,23.878000259399418,162724500,0.001257995940246115,-0.4838886389247444,2018-06-15,0.1614342871153179,0.2767715568862275,-0.13036989698139886,-0.09984981388343579,1
2018-06-18,23.69333267211914,24.915332794189453,23.63333320617676,24.722000122070312,24.722000122070312,181098000,0.03534633777963303,-0.4755886548311315,2018-06-18,0.21122409709152945,0.322204749713975,0.8459233526910521,0.4908481486374564,1
2018-06-19,24.3439998626709,24.666667938232425,23.083332061767575,23.503332138061523,23.503332138061523,191428500,-0.04929487816484701,-0.48757316493597774,2018-06-19,0.08782574946364628,0.06231329966329966,-1.5737077699703144,-2.8881208488435273,-1
2018-06-20,23.86933326721191,24.29199981689453,23.46666717529297,24.14800071716309,24.14800071716309,125755500,0.027428816276547696,-0.48123342580940703,2018-06-20,0.11721593797592998,0.07976330935251798,-0.997416302602745,-2.66124519851292,1
2018-06-21,24.13333320617676,24.413999557495117,23.084667205810547,23.167333602905273,23.167333602905273,119506500,-0.04061069592236721,-0.4908774101386355,2018-06-21,0.161206715556593,0.21211225490196078,-0.1348321870906947,-0.9405153177351281,-1
2018-06-22,23.43600082397461,23.483333587646484,22.13333320617676,22.242000579833984,22.242000579833984,153991500,-0.039941282796361555,-0.49997723315102527,2018-06-22,0.13826441694891806,0.19010515267175573,-0.5846915312686334,-1.2266398368209157,-1
2018-06-25,22.007999420166016,22.564666748046875,21.833332061767575,22.200666427612305,22.200666427612305,103969500,-0.0018583828407574554,-0.5003837175844199,2018-06-25,0.20830634470492776,0.3201918377257127,0.7887112050524911,0.4646773484758122,-1
2018-06-26,22.40333366394043,22.90333366394043,21.719999313354492,22.799999237060547,22.799999237060547,111787500,0.02699616299368457,-0.49448981522114377,2018-06-26,0.15525866284630654,0.2652064367816092,-0.2514633554466909,-0.2502132917047706,1
2018-06-27,23.0,23.38599967956543,22.63333320617676,22.96666717529297,22.96666717529297,125005500,0.007309997535504653,-0.49285078505369007,2018-06-27,0.16331107645702003,0.3211452380952381,-0.09356925913529299,0.47707294783156284,1
2018-06-28,23.243999481201172,23.801332473754883,23.073999404907227,23.32866668701172,23.32866668701172,125970000,0.01576195226568089,-0.48929084349202556,2018-06-28,0.18565926163466445,0.2699872113676732,0.3446405340289811,-0.18805622918076187,1
